16045022,74066800,"South Yarra, VIC, Australia",Stonnington,South Yarra,Victoria,3141,Australia,-37.8354,144.99238,Apartment,1.0,0.0,,84.0,2
16045089,74066800,"South Yarra, VIC, Australia",Stonnington,South Yarra,Victoria,3141,Australia,-37.836929999999995,144.99091,Apartment,1.0,0.0,,84.0,1
16045147,74066800,"South Yarra, VIC, Australia",Stonnington,South Yarra,Victoria,3141,Australia,-37.837540000000004,144.99069,Apartment,1.0,0.0,,92.0,0
16045624,30900122,"Melbourne, VIC, Australia",Melbourne,Melbourne,Victoria,3000,Australia,-37.8145,144.95245,Apartment,1.0,1.0,,188.0,182
16048341,104476741,"South Melbourne, VIC, Australia",Port Phillip,South Melbourne,Victoria,3205,Australia,-37.83273,144.96719,Apartment,1.0,1.0,,170.0,22
16050739,92551541,"South Yarra, VIC, Australia",Stonnington,South Yarra,Victoria,3141,Australia,-37.83984,144.99255,Apartment,1.0,1.0,,138.0,13
16052675,1209112,"North Melbourne, VIC, Australia",Melbourne,North Melbourne,Victoria,3051,Australia,-37.796929999999996,144.9446,Apartment,1.0,1.0,,90.0,16
16052972,760849,"Hampton, VIC, Australia",Bayside,Hampton,Victoria,3188,Australia,-37.93971,145.00118,Apartment,1.0,2.0,,414.0,0
16055396,104556986,"Saint Kilda, VIC, Australia",Port Phillip,Saint Kilda,Victoria,3182,Australia,-37.87202,144.98086999999998,Apartment,1.0,1.0,,100.0,4
16056082,104565319,"Fitzroy, VIC, Australia",Yarra,Fitzroy,Victoria,3065,Australia,-37.79618,144.98013999999998,Apartment,1.0,2.0,,140.0,7
16056538,45248057,"Melbourne, VIC, Australia",Melbourne,Melbourne,Victoria,3000,Australia,-37.81641,144.95361,Apartment,1.0,0.0,,108.0,165
16056543,11914644,"Malvern, VIC, Australia",Stonnington,Malvern,Victoria,3144,Australia,-37.84838,145.03893,House,3.0,3.0,,810.0,0
16056610,104571397,"Carlton, VIC, Australia",Melbourne,Carlton,Victoria,3053,Australia,-37.80363,144.96293,Apartment,1.0,1.0,,77.0,112
16056819,4177728,"Melbourne, VIC, Australia",Melbourne,Melbourne,Victoria,3000,Australia,-37.81552,144.95356999999998,Apartment,2.0,2.0,,207.0,1
16069725,27357959,"Melbourne, VIC, Australia",Melbourne,Melbourne,Victoria,3000,Australia,-37.80753,144.96188,Apartment,1.0,1.0,,121.0,170
16071356,2058617,"South Melbourne, VIC, Australia",Port Phillip,South Melbourne,Victoria,3205,Australia,-37.83269,144.97099,Apartment,2.0,2.0,,177.0,21
16071598,22965385,"Point Cook, VIC, Australia",Wyndham,Point Cook,Victoria,3030,Australia,-37.89971,144.76963,House,4.5,5.0,,340.0,9
16072000,33093904,"Northcote, VIC, Australia",Yarra,Northcote,Victoria,3070,Australia,-37.78407,145.01333,Apartment,1.0,1.0,,99.0,2
16072742,1223993,"Southbank, VIC, Australia",Melbourne,Southbank,Victoria,3006,Australia,-37.82775,144.95968,Condominium,2.0,1.0,,160.0,7
16073276,89812832,"Docklands, VIC, Australia",Melbourne,Docklands,Victoria,3008,Australia,-37.813629999999996,144.94648,Serviced apartment,2.0,2.0,,115.0,253
16074346,8071420,"Saint Kilda, VIC, Australia",Port Phillip,Saint Kilda,Victoria,3182,Australia,-37.862590000000004,144.98,Apartment,1.0,1.0,,90.0,1
16074494,11747655,"Camberwell, VIC, Australia",Boroondara,Camberwell,Victoria,3124,Australia,-37.83234,145.06089,Apartment,1.0,2.0,,129.0,100
16075160,104745433,"South Yarra, VIC, Australia",Stonnington,South Yarra,Victoria,3141,Australia,-37.84506,144.99478,Apartment,1.0,1.0,,111.0,13
16075332,39498749,"Brighton East, VIC, Australia",Bayside,Brighton East,Victoria,3187,Australia,-37.90518,145.01783,House,2.0,4.0,,230.0,0
16076571,2136236,"Albert Park, VIC, Australia",Port Phillip,Albert Park,Victoria,3206,Australia,-37.843059999999994,144.95711,House,1.0,3.0,,295.0,57
16083045,21168978,"Elwood, VIC, Australia",Port Phillip,Elwood,Victoria,3184,Australia,-37.88835,144.98754,Apartment,1.0,1.0,,81.0,1
16087611,2058617,"Elwood, VIC, Australia",Port Phillip,Elwood,Victoria,3184,Australia,-37.88513,144.988,Guest suite,1.0,1.0,,135.0,14
16088957,103623067,"Melbourne, VIC, Australia",Melbourne,Melbourne,Victoria,3000,Australia,-37.81218,144.9633,Apartment,1.0,1.0,,154.0,21
16091105,104878833,"Parkville, VIC, Australia",Melbourne,Parkville,Victoria,3052,Australia,-37.776559999999996,144.94274,Guesthouse,1.0,0.0,,90.0,27
16091451,5168516,"Prahran, VIC, Australia",Stonnington,Prahran,Victoria,3181,Australia,-37.850120000000004,145.00076,Apartment,1.0,1.0,,87.0,29
16098862,104940512,"Southbank, VIC, Australia",Melbourne,Southbank,Victoria,3006,Australia,-37.82065,144.96293,Apartment,1.0,1.0,,150.0,3
16100046,30168733,"Melbourne, VIC, Australia",Melbourne,Melbourne,Victoria,3004,Australia,-37.81811,144.95511000000002,Apartment,1.0,1.0,,115.0,108
16100850,104949671,"Parkdale, VIC, Australia",Kingston,Parkdale,Victoria,3195,Australia,-37.98745,145.08489,Guesthouse,1.0,1.0,,121.0,72
16101069,6233067,"Kew, VIC, Australia",Boroondara,Kew,Victoria,3101,Australia,-37.80887,145.01433,Guesthouse,1.0,1.0,,95.0,54
16101622,104967222,"Melbourne, VIC, Australia",Melbourne,Melbourne,Victoria,3000,Australia,-37.810140000000004,144.95628,Apartment,1.0,2.0,,129.0,14
16102146,48928121,"Saint Kilda, VIC, Australia",Port Phillip,Saint Kilda,Victoria,3182,Australia,-37.860440000000004,144.98323,Apartment,1.0,2.0,,60.0,36
16105767,46333372,"Southbank, VIC, Australia",Melbourne,Southbank,Victoria,3006,Australia,-37.82424,144.96058,Apartment,1.5,3.0,,699.0,48
16112004,105051992,"Melbourne, VIC, Australia",Melbourne,Melbourne,Victoria,3000,Australia,-37.81876,144.95453999999998,Apartment,1.0,2.0,,164.0,23
16112794,104446367,"Melbourne, VIC, Australia",Melbourne,Melbourne,Victoria,3000,Australia,-37.81805,144.96462,Apartment,1.0,1.0,,100.0,8
16113071,105062400,"Elwood, VIC, Australia",Port Phillip,Elwood,Victoria,3184,Australia,-37.8836,144.98403000000002,House,2.0,2.0,,135.0,2
16113351,22860147,"Melbourne, VIC, Australia",Melbourne,Melbourne,Victoria,3000,Australia,-37.81187,144.96691,Apartment,2.0,2.0,,183.0,60
16113627,58786935,"Emerald, VIC, Australia",Yarra Ranges,Emerald,Victoria,3782,Australia,-37.899229999999996,145.44069,House,1.0,1.0,,220.0,11
16113855,105070700,"Saint Kilda, VIC, Australia",Port Phillip,Saint Kilda,Victoria,3182,Australia,-37.869679999999995,144.98004,Apartment,2.0,2.0,,180.0,89
16114170,58786935,"Emerald, VIC, Australia",Yarra Ranges,Emerald,Victoria,3782,Australia,-37.89945,145.44024,House,1.0,1.0,,220.0,35
16115457,13545669,"Docklands, VIC, Australia",Melbourne,Docklands,Victoria,3008,Australia,-37.81228,144.93704,Townhouse,1.5,2.0,,156.0,70
16116122,51291401,"Preston, VIC, Australia",Darebin,Preston,Victoria,3072,Australia,-37.732009999999995,145.00682,Bungalow,1.0,1.0,,90.0,3
16116357,80172993,"Carlton, VIC, Australia",Melbourne,Carlton,Victoria,3053,Australia,-37.80265,144.96065,Apartment,1.0,2.0,,170.0,0
16116382,105092411,"South Yarra, VIC, Australia",Stonnington,South Yarra,Victoria,3141,Australia,-37.8353,144.99378000000002,Apartment,1.0,1.0,,129.0,0
16123816,455544,"Caulfield, VIC, Australia",Glen Eira,Caulfield,Victoria,3162,Australia,-37.88792,145.02736000000002,House,1.0,1.0,,95.0,7
16134707,44902479,"Albert Park, VIC, Australia",Port Phillip,Albert Park,Victoria,3206,Australia,-37.84364,144.94958,Guest suite,1.0,0.0,,150.0,252
16135693,3572973,"Brunswick, VIC, Australia",Moreland,Brunswick,Victoria,3056,Australia,-37.7777,144.96607,Apartment,1.0,1.0,,111.0,24
16137101,677279,"Southbank, VIC, Australia",Melbourne,Southbank,Victoria,3006,Australia,-37.82591,144.95972,Apartment,1.0,1.0,,95.0,20
16139743,10579905,"Preston, VIC, Australia",Darebin,Preston,Victoria,3072,Australia,-37.7503,145.00648999999999,House,1.0,2.0,,95.0,13
16143135,24508892,"Melbourne, VIC, Australia",Melbourne,Melbourne,Victoria,3000,Australia,-37.816759999999995,144.95218,Apartment,1.0,0.0,,111.0,110
16147666,4170460,"Southbank, VIC, Australia",Melbourne,Southbank,Victoria,3006,Australia,-37.82806,144.95897,Apartment,1.0,1.0,,150.0,2
16148661,5558326,"Windsor, VIC, Australia",Stonnington,Windsor,Victoria,3181,Australia,-37.85563,144.99655,Apartment,1.0,2.0,,201.0,14
16149824,14348145,"North Melbourne, VIC, Australia",Melbourne,North Melbourne,Victoria,3051,Australia,-37.80202,144.95245,Apartment,1.0,1.0,,150.0,3
16150530,9198367,"Melbourne, VIC, Australia",Melbourne,Melbourne,Victoria,3000,Australia,-37.81557,144.95326,Apartment,2.0,2.0,,145.0,42
16151397,80621455,"Melbourne, VIC, Australia",Melbourne,Melbourne,Victoria,3000,Australia,-37.81604,144.95309,Apartment,1.0,2.0,,124.0,34
16152346,105187002,"North Melbourne, VIC, Australia",Melbourne,North Melbourne,Victoria,3051,Australia,-37.80001,144.95524,Apartment,1.0,2.0,,175.0,3
16152453,1636438,"Richmond, VIC, Australia",Yarra,Richmond,Victoria,3121,Australia,-37.81219,145.00744,Apartment,1.0,1.0,,121.0,3
16153737,5021552,"Saint Kilda, VIC, Australia",Port Phillip,Saint Kilda,Victoria,3182,Australia,-37.86546,144.9835,Apartment,1.0,1.0,,140.0,3
16162828,12808712,"Saint Kilda West, VIC, Australia",Port Phillip,Saint Kilda West,Victoria,3182,Australia,-37.861670000000004,144.97198,Apartment,1.0,0.0,,125.0,103
16162838,4234727,"Elwood, VIC, Australia",Port Phillip,Elwood,Victoria,3184,Australia,-37.87782,144.97783,Apartment,1.0,1.0,,102.0,112
16165358,6634465,"Melbourne, VIC, Australia",Melbourne,Melbourne,Victoria,3000,Australia,-37.81534,144.96606,Apartment,1.0,1.0,,148.0,168
16165962,105526652,"Briar Hill, VIC, Australia",Banyule,Briar Hill,Victoria,3088,Australia,-37.70874,145.12302,Other,1.0,2.0,,76.0,0
16167793,15651267,"Gladstone Park, VIC, Australia",Hume,Gladstone Park,Victoria,3043,Australia,-37.6929,144.88738,Townhouse,3.5,4.0,,225.0,13
16169460,8530753,"Melbourne, VIC, Australia",Melbourne,Melbourne,Victoria,3000,Australia,-37.8154,144.95383999999999,Apartment,1.0,1.0,,113.0,115
16176684,2950471,"Brunswick East, VIC, Australia",Moreland,Brunswick East,Victoria,3057,Australia,-37.76375,144.97533,House,1.0,2.0,,97.0,1
16176954,4693403,"Brighton, VIC, Australia",Bayside,Brighton,Victoria,3186,Australia,-37.899359999999994,144.98923,House,1.5,2.0,,118.0,22
16177027,50179164,"Burwood, VIC, Australia",Whitehorse,Burwood,Victoria,3125,Australia,-37.849709999999995,145.09636,Loft,1.0,0.0,,100.0,81
16177514,20240994,"Saint Kilda, VIC, Australia",Port Phillip,Saint Kilda,Victoria,3182,Australia,-37.85824,144.98317,Apartment,1.0,1.0,,143.0,79
16177720,105499093,"Kingsville, VIC, Australia",Maribyrnong,Kingsville,Victoria,3012,Australia,-37.81264,144.87537,Townhouse,1.5,3.0,,121.0,2
16178608,13621117,"Caulfield North, VIC, Australia",Glen Eira,Caulfield North,Victoria,3161,Australia,-37.88074,145.03409,Apartment,1.0,1.0,,73.0,7
16180151,25019250,"Saint Kilda, VIC, Australia",Port Phillip,Saint Kilda,Victoria,3182,Australia,-37.860820000000004,144.97887,Apartment,1.0,1.0,,119.0,3
16180280,9255219,"Saint Kilda, VIC, Australia",Port Phillip,Saint Kilda,Victoria,3182,Australia,-37.859390000000005,144.99155,Apartment,1.0,1.0,,84.0,3
16180311,7509953,"Southbank, VIC, Australia",Melbourne,Southbank,Victoria,3006,Australia,-37.827290000000005,144.95776999999998,Apartment,1.0,1.0,,96.0,33
16181489,70598956,"Abbotsford, VIC, Australia",Yarra,Abbotsford,Victoria,3067,Australia,-37.80996,145.00716,Apartment,1.0,2.0,,99.0,1
16181952,34487375,"Hawthorn, VIC, Australia",Boroondara,Hawthorn,Victoria,3122,Australia,-37.81492,145.01805,Apartment,1.0,1.0,,90.0,40
16182102,105664216,"South Yarra, VIC, Australia",Stonnington,South Yarra,Victoria,3141,Australia,-37.834590000000006,144.99548000000001,Apartment,1.0,1.0,,180.0,1
16184104,103944138,"South Melbourne, VIC, Australia",Port Phillip,South Melbourne,Victoria,3205,Australia,-37.83121,144.96889,Apartment,2.0,3.0,,449.0,1
16189957,87195519,"Carlton, VIC, Australia",Melbourne,Carlton,Victoria,3053,Australia,-37.8046,144.96285,Apartment,1.0,2.0,,156.0,152
16191980,25019250,"Seddon, VIC, Australia",Maribyrnong,Seddon,Victoria,3011,Australia,-37.80862,144.8849,Apartment,1.0,1.0,,99.0,3
16192727,3081458,"Prahran, VIC, Australia",Stonnington,Prahran,Victoria,3181,Australia,-37.851290000000006,144.99755,House,2.0,3.0,,375.0,22
16193023,4092815,"Fitzroy North, VIC, Australia",Yarra,Fitzroy North,Victoria,3068,Australia,-37.78501,144.97835,Apartment,1.0,0.0,,116.0,0
16193051,2317932,"Warburton, VIC, Australia",Yarra Ranges,Warburton,Victoria,3799,Australia,-37.75997,145.68267,House,2.0,3.0,,195.0,104
16193333,38337160,"Olinda, VIC, Australia",Yarra Ranges,Olinda,Victoria,3788,Australia,-37.851620000000004,145.36353,Guesthouse,1.0,1.0,,205.0,74
16193519,80621455,"Melbourne, VIC, Australia",Melbourne,Melbourne,Victoria,3000,Australia,-37.81646,144.95346999999998,Apartment,2.0,2.0,,154.0,56
16195891,52908826,"Elwood, VIC, Australia",Port Phillip,Elwood,Victoria,3184,Australia,-37.88393,144.98503,Apartment,1.0,2.0,,275.0,10
16197535,105784638,"Windsor, VIC, Australia",Stonnington,Windsor,Victoria,3181,Australia,-37.855109999999996,144.99874,Apartment,1.0,1.0,,84.0,5
16198676,105792830,"Box Hill North, VIC, Australia",Whitehorse,Box Hill North,Victoria,3129,Australia,-37.80273,145.12366,House,2.0,4.0,,244.0,9
16204217,16595863,"Melbourne, VIC, Australia",Melbourne,Melbourne,Victoria,3000,Australia,-37.81544,144.97185,Apartment,1.0,1.0,,150.0,75
16206518,93384977,"Bundoora, VIC, Australia",Whittlesea,Bundoora,Victoria,3083,Australia,-37.69723,145.05018,House,2.0,4.0,,121.0,2
16207868,9510598,"Melbourne, VIC, Australia",Melbourne,Melbourne,Victoria,3000,Australia,-37.81714,144.96327,Apartment,1.5,2.0,,148.0,120
16208308,74066800,"East Melbourne, VIC, Australia",Melbourne,East Melbourne,Victoria,3002,Australia,-37.8112,144.97784,Apartment,1.0,1.0,,96.0,0
16209471,2269642,"Parkville, VIC, Australia",Melbourne,Parkville,Victoria,3052,Australia,-37.78624,144.94138999999998,Apartment,1.0,2.0,,140.0,29
16209937,18531820,"VIC, VIC, Australia",Melbourne,,Victoria,,Australia,-37.82985,144.96877,Apartment,1.0,1.0,,121.0,1
16210372,12046631,"Melbourne, VIC, Australia",Melbourne,Melbourne,Victoria,3000,Australia,-37.814,144.9547,Apartment,1.5,1.0,,150.0,19
16210549,26976138,"Eltham, VIC, Australia",Nillumbik,Eltham,Victoria,3095,Australia,-37.70876,145.15836000000002,House,1.0,2.0,,129.0,17
16210877,22860147,"Melbourne, VIC, Australia",Melbourne,Melbourne,Victoria,3004,Australia,-37.80986,144.95707,Apartment,1.0,2.0,,112.0,22
16211080,22860147,"Melbourne, VIC, Australia",Melbourne,Melbourne,Victoria,3004,Australia,-37.808479999999996,144.9575,Apartment,1.0,2.0,,118.0,37
16216644,48542133,"Yarraville, VIC, Australia",Maribyrnong,Yarraville,Victoria,3013,Australia,-37.81412,144.87608,Guest suite,1.0,1.0,,89.0,112
16218704,74066800,"East Melbourne, VIC, Australia",Melbourne,East Melbourne,Victoria,3002,Australia,-37.81295,144.97658,Apartment,1.0,1.0,,99.0,4
16218746,654602,"Northcote, VIC, Australia",Darebin,Northcote,Victoria,3070,Australia,-37.77932,144.99516,House,1.0,2.0,,150.0,4
16218990,22860147,"Melbourne, VIC, Australia",Melbourne,Melbourne,Victoria,3004,Australia,-37.80914,144.95584,Apartment,1.0,2.0,,132.0,25
16219938,74066800,"East Melbourne, VIC, Australia",Melbourne,East Melbourne,Victoria,3002,Australia,-37.8112,144.97591,Apartment,1.0,2.0,,125.0,1
16220038,6770682,"Windsor, VIC, Australia",Stonnington,Windsor,Victoria,3181,Australia,-37.85774,144.99997,Apartment,1.0,1.0,,95.0,0
16220164,74066800,"East Melbourne, VIC, Australia",Melbourne,East Melbourne,Victoria,3002,Australia,-37.81084,144.9762,Apartment,1.0,0.0,,103.0,3
16220866,41766844,"Docklands, VIC, Australia",Melbourne,Docklands,Victoria,3008,Australia,-37.81373,144.94128,Apartment,2.0,2.0,,750.0,26
16221071,74066800,"East Melbourne, VIC, Australia",Melbourne,East Melbourne,Victoria,3002,Australia,-37.81132,144.97617,Apartment,1.0,0.0,,95.0,2
16221167,74066800,"East Melbourne, VIC, Australia",Melbourne,East Melbourne,Victoria,3002,Australia,-37.81108,144.97648,Apartment,1.0,0.0,,89.0,2
16221245,74066800,"East Melbourne, VIC, Australia",Melbourne,East Melbourne,Victoria,3002,Australia,-37.81119,144.97628999999998,Apartment,1.0,0.0,,95.0,3
16221253,41015009,"South Yarra, VIC, Australia",Stonnington,South Yarra,Victoria,3141,Australia,-37.836940000000006,144.99763000000002,Apartment,2.0,2.0,,400.0,0
16221297,74066800,"East Melbourne, VIC, Australia",Melbourne,East Melbourne,Victoria,3002,Australia,-37.81272,144.97701,Apartment,1.0,0.0,,95.0,4
16221381,26449032,"Melbourne, VIC, Australia",Melbourne,Melbourne,Victoria,3000,Australia,-37.80805,144.95936,Apartment,1.0,2.0,,150.0,9
16222787,78245184,"Coburg, VIC, Australia",Moreland,Coburg,Victoria,3058,Australia,-37.74706,144.96563,Townhouse,3.0,4.0,,220.0,0
16223333,28197687,"South Yarra, VIC, Australia",Stonnington,South Yarra,Victoria,3141,Australia,-37.84235,144.99241999999998,House,1.0,2.0,,225.0,9
16223488,15557190,"North Melbourne, VIC, Australia",Melbourne,North Melbourne,Victoria,3051,Australia,-37.79874,144.94728,Apartment,1.0,2.0,,81.0,0
16223573,8439960,"Southbank, VIC, Australia",Melbourne,Southbank,Victoria,3006,Australia,-37.82571,144.96244,Condominium,2.0,3.0,,350.0,12
16230441,8613147,"Richmond, VIC, Australia",Yarra,Richmond,Victoria,3121,Australia,-37.82328,145.01245,House,1.0,2.0,,175.0,0
16231124,23597901,"Abbotsford, VIC, Australia",Yarra,Abbotsford,Victoria,3067,Australia,-37.80218,145.00006000000002,Apartment,1.0,1.0,,89.0,9
16231824,3846223,"Yarraville, VIC, Australia",Maribyrnong,Yarraville,Victoria,3013,Australia,-37.82112,144.88634,House,1.5,2.0,,121.0,76
16232549,12136651,"Fitzroy, VIC, Australia",Yarra,Fitzroy,Victoria,3065,Australia,-37.80247,144.98131,House,1.5,2.0,,350.0,8
16232800,91066104,"Thornbury, Victoria, AU, VIC, Australia",Darebin,"Thornbury, Victoria, AU",Victoria,3071,Australia,-37.757659999999994,144.98721,House,2.0,2.0,,140.0,3
16233166,3766628,"Saint Kilda, VIC, Australia",Port Phillip,Saint Kilda,Victoria,3182,Australia,-37.87143,144.98068,Apartment,1.0,2.0,,145.0,157
16233212,80621455,"Melbourne, VIC, Australia",Melbourne,Melbourne,Victoria,3000,Australia,-37.81599,144.95323,Apartment,1.0,1.0,,99.0,77
16233947,33071051,"Clifton Hill, VIC, Australia",Yarra,Clifton Hill,Victoria,3068,Australia,-37.7866,145.00002,House,2.0,2.0,,324.0,3
16234059,5742758,"Richmond, VIC, Australia",Yarra,Richmond,Victoria,3121,Australia,-37.821670000000005,144.99641,Apartment,1.0,1.0,,150.0,3
16234569,105051992,"Melbourne, VICTORIA, Australia",Melbourne,Melbourne,Victoria,3000,Australia,-37.819320000000005,144.95644,Apartment,1.0,2.0,,175.0,65
16235173,10810140,"Melbourne, VIC, Australia",Melbourne,Melbourne,Victoria,3000,Australia,-37.81648,144.97062,Apartment,2.0,3.0,,321.0,190
16237224,8530753,"Melbourne, VIC, Australia",Melbourne,Melbourne,Victoria,3000,Australia,-37.81296,144.96878999999998,Apartment,1.0,1.0,,119.0,171
16243328,45356831,"Caulfield North, VIC, Australia",Glen Eira,Caulfield North,Victoria,3161,Australia,-37.861909999999995,145.01355,Apartment,1.0,2.0,,281.0,32
16244711,94873367,"Melbourne, VIC, Australia",Melbourne,Melbourne,Victoria,3001,Australia,-37.81095,144.95081000000002,Apartment,1.0,2.0,,145.0,1
16246857,39284596,"Northcote, VIC, Australia",Darebin,Northcote,Victoria,3070,Australia,-37.76923,144.99833,Apartment,2.0,3.0,,198.0,107
16247337,37176626,"Brunswick East, VIC, Australia",Moreland,Brunswick East,Victoria,3057,Australia,-37.77422,144.9714,Townhouse,2.0,2.0,,99.0,1
16247529,3556430,"Prahran, VIC, Australia",Stonnington,Prahran,Victoria,3181,Australia,-37.850840000000005,144.99594,Apartment,1.0,1.0,,129.0,0
16248063,106232754,"Mentone, VIC, Australia",Kingston,Mentone,Victoria,3194,Australia,-37.97936,145.06226999999998,House,2.0,2.0,,164.0,53
16248669,106167797,"Kensington, VIC, Australia",Melbourne,Kensington,Victoria,3031,Australia,-37.79452,144.92727,Apartment,1.0,2.0,,87.0,3
16257493,106307254,"Southbank, VIC, Australia",Melbourne,Southbank,Victoria,3006,Australia,-37.82479,144.96658,Apartment,2.0,1.0,,150.0,2
16260614,8232775,"Richmond, VIC, Australia",Yarra,Richmond,Victoria,3121,Australia,-37.81897,144.99813,Apartment,2.0,2.0,,121.0,0
16260817,8530753,"Melbourne, VIC, Australia",Melbourne,Melbourne,Victoria,3000,Australia,-37.81199,144.9698,Apartment,1.0,1.0,,119.0,173
16260982,104825640,"Caulfield North, VIC, Australia",Glen Eira,Caulfield North,Victoria,3161,Australia,-37.8774,145.03309,House,1.0,3.0,,275.0,0
16262619,106348565,"Melbourne, VIC, Australia",Melbourne,Melbourne,Victoria,3000,Australia,-37.81398,144.95326,Apartment,1.0,1.0,,140.0,1
16263710,67765773,"Fitzroy North, VIC, Australia",Yarra,Fitzroy North,Victoria,3068,Australia,-37.78416,144.97873,Apartment,2.0,3.0,,240.0,2
16264129,36487857,"Hampton, VIC, Australia",Bayside,Hampton,Victoria,3188,Australia,-37.936040000000006,145.01353,House,2.5,5.0,,880.0,11
16264303,40876189,"Saint Kilda, VIC, Australia",Port Phillip,Saint Kilda,Victoria,3182,Australia,-37.87239,144.98038,Apartment,1.0,2.0,,250.0,1
16265377,18069907,"East Melbourne, VIC, Australia",Melbourne,East Melbourne,Victoria,3002,Australia,-37.81641,144.9869,House,2.0,3.0,,800.0,4
16265452,81575248,"Southbank, VIC, Australia",Melbourne,Southbank,Victoria,3006,Australia,-37.82732,144.96826000000001,Loft,2.0,3.0,,260.0,104
16272413,9589641,"Elwood, VIC, Australia",Port Phillip,Elwood,Victoria,3184,Australia,-37.8746,144.98076,Apartment,1.0,2.0,,105.0,37
16273218,13359222,"Blackburn, VIC, Australia",Whitehorse,Blackburn,Victoria,3130,Australia,-37.81913,145.14845,Apartment,1.0,2.0,,100.0,32
16273710,9510598,"Southbank, VIC, Australia",Melbourne,Southbank,Victoria,3006,Australia,-37.82113,144.95809,Apartment,2.0,2.0,,148.0,84
16274150,9510598,"Southbank, VIC, Australia",Melbourne,Southbank,Victoria,3006,Australia,-37.82162,144.95753,Apartment,1.0,2.0,,148.0,93
16274470,34849737,"Pascoe Vale, VIC, Australia",Moreland,Pascoe Vale,Victoria,3044,Australia,-37.72748,144.92416,Bungalow,1.0,1.0,,100.0,0
16274530,9510598,"Southbank, VIC, Australia",Melbourne,Southbank,Victoria,3006,Australia,-37.82101,144.95609,Apartment,1.0,2.0,,148.0,93
16274649,11312627,"Brunswick East, VIC, Australia",Moreland,Brunswick East,Victoria,3057,Australia,-37.778929999999995,144.97707,Apartment,1.0,1.0,,100.0,23
16275657,106450710,"Princes Hill, VIC, Australia",Yarra,Princes Hill,Victoria,3054,Australia,-37.7797,144.96873,Townhouse,1.0,2.0,,70.0,21
16276029,7392630,"Brunswick, VIC, Australia",Moreland,Brunswick,Victoria,3056,Australia,-37.77527,144.95131,House,1.0,1.0,,121.0,6
16276313,35370298,"Collingwood, VIC, Australia",Yarra,Collingwood,Victoria,3066,Australia,-37.802,144.98485,House,3.0,3.0,,228.0,115
16278561,42235926,"Melbourne, VIC, Australia",Port Phillip,Melbourne,Victoria,3004,Australia,-37.85288,144.97967,Apartment,2.0,2.0,,180.0,7
16279912,37117603,"Melbourne, VIC, Australia",Melbourne,Melbourne,Victoria,3000,Australia,-37.8078,144.96606,Apartment,1.0,2.0,,138.0,146
16288412,78923561,"South Melbourne, VIC, Australia",Port Phillip,South Melbourne,Victoria,3205,Australia,-37.83364,144.97081,Apartment,1.0,1.0,,100.0,2
16288565,74919129,"Collingwood, VIC, Australia",Yarra,Collingwood,Victoria,3066,Australia,-37.80373,144.98443999999998,Apartment,1.0,1.0,,121.0,131
16288928,37181360,"Southbank, VIC, Australia",Melbourne,Southbank,Victoria,3006,Australia,-37.82977,144.97005,Apartment,1.0,2.0,,250.0,1
16289936,106564535,"Newport, VIC, Australia",Hobsons Bay,Newport,Victoria,3015,Australia,-37.84539,144.88606000000001,House,2.5,4.0,,500.0,11
16292923,7509953,"Southbank, VIC, Australia",Melbourne,Southbank,Victoria,3006,Australia,-37.82517,144.96712,Apartment,1.0,2.0,,135.0,45
16295102,88225993,"Cranbourne West, VIC, Australia",Casey,Cranbourne West,Victoria,3977,Australia,-38.10111,145.25238000000002,House,1.0,1.0,,60.0,3
16296765,102579857,"Melbourne, VIC, Australia",Melbourne,Melbourne,Victoria,3000,Australia,-37.8086,144.95936,Apartment,1.0,2.0,,159.0,264
16301047,42433403,"Elwood, VIC, Australia",Port Phillip,Elwood,Victoria,3184,Australia,-37.872279999999996,144.98535,Apartment,1.0,1.0,,135.0,4
16303166,106672479,"South Yarra, VIC, Australia",Stonnington,South Yarra,Victoria,3141,Australia,-37.83897,144.99305,Apartment,1.0,1.0,,87.0,3
16303299,9881238,"Heidelberg West, VIC, Australia",Banyule,Heidelberg West,Victoria,3081,Australia,-37.73807,145.04013999999998,House,3.0,8.0,,320.0,0
16304408,106683111,"Reservoir, VIC, Australia",Banyule,Reservoir,Victoria,3073,Australia,-37.7453,145.04088000000002,Villa,2.0,8.0,,93.0,0
16304822,1739996,"Melbourne, VIC, Australia",Port Phillip,Melbourne,Victoria,3004,Australia,-37.84068,144.97668000000002,Apartment,1.0,2.0,,89.0,105
16305103,41879937,"Melbourne, VIC, Australia",Melbourne,Melbourne,Victoria,3004,Australia,-37.81812,144.95606999999998,Apartment,1.0,1.0,,191.0,4
16306370,5507453,"Southbank, VIC, Australia",Melbourne,Southbank,Victoria,3006,Australia,-37.82385,144.96145,Condominium,2.0,2.0,,250.0,30
16314452,10065714,"Saint Kilda East, VIC, Australia",Port Phillip,Saint Kilda East,Victoria,3183,Australia,-37.86572,144.99625,Apartment,1.5,1.0,,129.0,45
16314546,106757087,"Hawthorn, VIC, Australia",Boroondara,Hawthorn,Victoria,3122,Australia,-37.82115,145.02418,House,1.0,4.0,,250.0,12
16315464,102339552,"Cremorne, VIC, Australia",Yarra,Cremorne,Victoria,3121,Australia,-37.82638,144.99475,Guest suite,1.0,1.0,,99.0,174
